timestamp,open,high,low,close,volume
2025-09-11 20:45:00,1.10449,1.10487,1.10373,1.10394,4626
2025-09-11 21:00:00,1.10404,1.10454,1.10329,1.10375,4739
2025-09-11 21:15:00,1.10384,1.10439,1.10325,1.10378,4532
2025-09-11 21:30:00,1.10371,1.10447,1.10356,1.10407,4107
2025-09-11 21:45:00,1.10422,1.10511,1.10399,1.10462,4188
2025-09-11 22:00:00,1.10471,1.10622,1.10446,1.10575,4066
2025-09-11 22:15:00,1.10577,1.10602,1.10499,1.10534,3741
2025-09-11 22:30:00,1.10533,1.10584,1.10429,1.10468,3352
2025-09-11 22:45:00,1.10467,1.10611,1.10447,1.10576,4286
2025-09-11 23:00:00,1.10576,1.10603,1.10492,1.10519,4402
2025-09-11 23:15:00,1.10532,1.10547,1.10443,1.10459,5101
2025-09-11 23:30:00,1.10477,1.10515,1.10405,1.10422,3791
2025-09-11 23:45:00,1.10415,1.10478,1.10389,1.10403,3859
2025-09-12 00:00:00,1.10398,1.1048,1.10345,1.10459,4067
2025-09-12 00:15:00,1.1046,1.10535,1.10428,1.10515,4914
2025-09-12 00:30:00,1.10522,1.10597,1.10498,1.1058,4008
2025-09-12 00:45:00,1.10562,1.10613,1.1053,1.10582,3166
2025-09-12 01:00:00,1.10593,1.10629,1.10503,1.10501,3731
2025-09-12 01:15:00,1.10517,1.10616,1.10499,1.10585,4816
2025-09-12 01:30:00,1.1059,1.10618,1.10519,1.10602,3348
2025-09-12 01:45:00,1.10591,1.10621,1.10488,1.10532,3376
2025-09-12 02:00:00,1.10526,1.10532,1.10431,1.10461,4162
2025-09-12 02:15:00,1.10447,1.10466,1.10348,1.10378,3896
2025-09-12 02:30:00,1.10388,1.10468,1.10332,1.10434,4568
2025-09-12 02:45:00,1.10416,1.10471,1.10348,1.10409,4317
2025-09-12 03:00:00,1.10396,1.10472,1.10367,1.10391,4352
2025-09-12 03:15:00,1.10385,1.10427,1.10318,1.10365,3890
2025-09-12 03:30:00,1.10358,1.10413,1.10295,1.10362,3795
2025-09-12 03:45:00,1.10353,1.10417,1.10251,1.10311,5046
2025-09-12 04:00:00,1.10307,1.10343,1.10253,1.10315,4624
2025-09-12 04:15:00,1.10309,1.10366,1.10289,1.10332,4909
2025-09-12 04:30:00,1.10335,1.10348,1.10214,1.10273,4295
2025-09-12 04:45:00,1.10275,1.10373,1.10274,1.10361,4679
2025-09-12 05:00:00,1.10364,1.10368,1.10242,1.10286,3774
2025-09-12 05:15:00,1.10278,1.10383,1.10274,1.10305,4222
2025-09-12 05:30:00,1.10308,1.10378,1.10282,1.10357,4598
2025-09-12 05:45:00,1.10357,1.10414,1.10261,1.10307,3898
2025-09-12 06:00:00,1.10316,1.10333,1.10241,1.1029,4556
2025-09-12 06:15:00,1.10262,1.10355,1.10216,1.10322,3840
2025-09-12 06:30:00,1.10321,1.10441,1.1032,1.10358,4547
2025-09-12 06:45:00,1.1036,1.10419,1.10342,1.10397,5251
2025-09-12 07:00:00,1.10392,1.10465,1.10322,1.10394,3933
2025-09-12 07:15:00,1.10399,1.10442,1.10263,1.1027,3860
2025-09-12 07:30:00,1.10279,1.10307,1.10196,1.1025,4012
2025-09-12 07:45:00,1.10257,1.10363,1.102,1.10301,3858
2025-09-12 08:00:00,1.10289,1.10336,1.1024,1.10297,4177
2025-09-12 08:15:00,1.10315,1.10369,1.10264,1.10337,4679
2025-09-12 08:30:00,1.10338,1.10518,1.10317,1.10485,4054
2025-09-12 08:45:00,1.10492,1.10513,1.10433,1.10476,4580
2025-09-12 09:00:00,1.10478,1.10543,1.10472,1.105,4200
2025-09-12 09:15:00,1.10503,1.10523,1.1043,1.10466,4607
2025-09-12 09:30:00,1.10465,1.10484,1.10386,1.10426,4591
2025-09-12 09:45:00,1.10421,1.10469,1.10385,1.10433,4544
2025-09-12 10:00:00,1.10426,1.10433,1.10338,1.10362,3733
2025-09-12 10:15:00,1.1037,1.10407,1.10292,1.10369,4148
2025-09-12 10:30:00,1.10374,1.10428,1.10325,1.10358,4709
2025-09-12 10:45:00,1.10353,1.10377,1.10272,1.10285,3560
2025-09-12 11:00:00,1.10293,1.10343,1.10232,1.10286,3201
2025-09-12 11:15:00,1.10271,1.10393,1.10235,1.10364,4045
2025-09-12 11:30:00,1.10368,1.10425,1.10319,1.10357,4468
2025-09-12 11:45:00,1.10349,1.10473,1.10318,1.10439,3508
2025-09-12 12:00:00,1.1044,1.10498,1.10397,1.10451,4495
2025-09-12 12:15:00,1.10444,1.10477,1.10381,1.10429,2875
2025-09-12 12:30:00,1.1042,1.10536,1.10387,1.10474,3887
2025-09-12 12:45:00,1.10457,1.10486,1.10395,1.10434,4177
2025-09-12 13:00:00,1.1044,1.10547,1.10403,1.10551,4610
2025-09-12 13:15:00,1.10545,1.10568,1.10473,1.10484,3701
2025-09-12 13:30:00,1.10483,1.10568,1.10472,1.10517,4336
2025-09-12 13:45:00,1.10511,1.10605,1.10471,1.10535,3892
2025-09-12 14:00:00,1.10551,1.10584,1.10471,1.10494,4103
2025-09-12 14:15:00,1.10488,1.10606,1.10423,1.10575,4326
2025-09-12 14:30:00,1.10574,1.10616,1.10465,1.10492,4869
2025-09-12 14:45:00,1.10493,1.10558,1.10477,1.10536,4888
2025-09-12 15:00:00,1.10545,1.10559,1.10455,1.10511,4313
2025-09-12 15:15:00,1.10517,1.10603,1.10481,1.10527,3923
2025-09-12 15:30:00,1.10534,1.10565,1.10467,1.10491,4867
2025-09-12 15:45:00,1.10498,1.10577,1.10465,1.10486,3778
2025-09-12 16:00:00,1.10475,1.10497,1.10391,1.10469,3943
2025-09-12 16:15:00,1.10453,1.10516,1.10397,1.1041,4312
2025-09-12 16:30:00,1.10401,1.10528,1.1037,1.10457,4333
2025-09-12 16:45:00,1.10457,1.1054,1.10425,1.105,4502
2025-09-12 17:00:00,1.105,1.10517,1.10422,1.10508,4526
2025-09-12 17:15:00,1.10508,1.10576,1.10471,1.10535,3773
2025-09-12 17:30:00,1.10506,1.10582,1.10465,1.10517,4020
2025-09-12 17:45:00,1.10496,1.10539,1.10434,1.10475,4482
2025-09-12 18:00:00,1.10475,1.105,1.10416,1.10425,3896
2025-09-12 18:15:00,1.10423,1.10473,1.10386,1.10425,4119
2025-09-12 18:30:00,1.10423,1.10454,1.10373,1.10395,3859
2025-09-12 18:45:00,1.10386,1.10427,1.10325,1.10351,3412
2025-09-12 19:00:00,1.10351,1.10377,1.10283,1.10306,3615
2025-09-12 19:15:00,1.10319,1.10417,1.10286,1.10412,4182
2025-09-12 19:30:00,1.10406,1.10476,1.10372,1.10443,4194
2025-09-12 19:45:00,1.10452,1.10571,1.10399,1.10525,3755
2025-09-12 20:00:00,1.10539,1.10616,1.10498,1.10598,3936
2025-09-12 20:15:00,1.10588,1.10709,1.10552,1.10681,3325
2025-09-12 20:30:00,1.10681,1.10697,1.10564,1.10613,3514
2025-09-12 20:45:00,1.10618,1.10651,1.1057,1.10623,3384
2025-09-12 21:00:00,1.10632,1.10706,1.10606,1.10624,3980
2025-09-12 21:15:00,1.10652,1.10751,1.10628,1.10708,4842
2025-09-12 21:30:00,1.10691,1.10726,1.10625,1.10677,3233
2025-09-12 21:45:00,1.10696,1.10777,1.10682,1.10722,4907
2025-09-12 22:00:00,1.10716,1.10747,1.1064,1.10676,4711
2025-09-12 22:15:00,1.10674,1.1076,1.10633,1.10644,3484
2025-09-12 22:30:00,1.10644,1.10669,1.10559,1.10642,4386
2025-09-12 22:45:00,1.10666,1.10703,1.10552,1.10592,3765
2025-09-12 23:00:00,1.1059,1.1072,1.10554,1.10685,4409
2025-09-12 23:15:00,1.10695,1.10722,1.10625,1.1067,4240
2025-09-12 23:30:00,1.10663,1.10717,1.10617,1.1069,4422
2025-09-12 23:45:00,1.1068,1.10714,1.10621,1.10659,3523
2025-09-13 00:00:00,1.10662,1.10717,1.1062,1.10668,3917
2025-09-13 00:15:00,1.1068,1.10755,1.10583,1.10635,3641
2025-09-13 00:30:00,1.10616,1.1068,1.10588,1.10606,3829
2025-09-13 00:45:00,1.10607,1.10676,1.10589,1.10628,3768
2025-09-13 01:00:00,1.1063,1.10701,1.1055,1.10659,3643
2025-09-13 01:15:00,1.10655,1.10699,1.10549,1.10564,3984
2025-09-13 01:30:00,1.10556,1.10597,1.10503,1.10556,4082
2025-09-13 01:45:00,1.10537,1.10582,1.10472,1.10532,3785
2025-09-13 02:00:00,1.10535,1.10573,1.10476,1.10482,3886
2025-09-13 02:15:00,1.1049,1.10536,1.10419,1.10506,3323
2025-09-13 02:30:00,1.105,1.1053,1.10387,1.10467,3158
2025-09-13 02:45:00,1.10469,1.10488,1.10369,1.10399,3878
2025-09-13 03:00:00,1.104,1.10441,1.10345,1.10422,3505
2025-09-13 03:15:00,1.10427,1.10456,1.10363,1.10411,3964
2025-09-13 03:30:00,1.1042,1.10449,1.1034,1.10394,3070
2025-09-13 03:45:00,1.10404,1.1044,1.1034,1.10373,4010
2025-09-13 04:00:00,1.1038,1.10399,1.10255,1.10294,4763
2025-09-13 04:15:00,1.10289,1.1039,1.10265,1.10352,3727
2025-09-13 04:30:00,1.1034,1.10415,1.10261,1.10332,4039
2025-09-13 04:45:00,1.10327,1.10363,1.10232,1.10269,4373
2025-09-13 05:00:00,1.10269,1.10293,1.1016,1.10195,4163
2025-09-13 05:15:00,1.10191,1.10207,1.10117,1.10183,4395
2025-09-13 05:30:00,1.10186,1.10205,1.1008,1.10164,3511
2025-09-13 05:45:00,1.10156,1.10226,1.10132,1.10181,4761
2025-09-13 06:00:00,1.1018,1.10201,1.10077,1.10104,3289
2025-09-13 06:15:00,1.10125,1.10178,1.10031,1.10111,4294
2025-09-13 06:30:00,1.10115,1.10145,1.10034,1.10097,4589
2025-09-13 06:45:00,1.10101,1.10176,1.10047,1.10062,4392
2025-09-13 07:00:00,1.10067,1.10142,1.10051,1.10101,4706
2025-09-13 07:15:00,1.1009,1.10149,1.10022,1.10041,3679
2025-09-13 07:30:00,1.10041,1.10051,1.09956,1.09971,4540
2025-09-13 07:45:00,1.09967,1.1006,1.09927,1.10056,4246
2025-09-13 08:00:00,1.10058,1.10125,1.10022,1.10089,4940
